COLLISION_ID,LOCATION,X,Y,LONGITUDE,LATITUDE,DATE,TIME,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,TRAFFIC_CONTROL_CONDITION,COLLISION_CLASSIFICATION,IMPACT_TYPE,NO_OF_PEDESTRIANS
17-2458,HAZELDEAN RD @ HUNTMAR DR/IBER RD,350943.60124,5016079.43220,-75.91180621440,45.28315576160,2017-03-08,7:12:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
17-2459,SOMERSET ST @ PERCY ST,367116.70724,5030568.57100,-75.70383889050,45.41227857810,2017-03-08,7:20:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-2460,BRIAN COBURN BLVD @ MER BLEUE RD,383150.81890,5034441.16410,-75.49839848590,45.44550952730,2017-03-08,7:20:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,11 - Roundabout,00 - Unknown,03 - P.D. only,07 - SMV other,0
17-2461,SECOND LINE RD btwn WILD ACRE LANE & SHARNE LANE,346789.20254,5024600.25644,-75.96403756570,45.36008932860,2017-03-08,7:20:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,01 - Approaching,0
17-2462,BELFAST RD @ TRIOLE ST,372979.05666,5030624.89419,-75.62894178560,45.41223876770,2017-03-08,7:26:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
17-2463,FEATHERSTON DR @ RYDER ST,372406.73136,5027551.20860,-75.63667428100,45.38463858470,2017-03-08,7:29:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
17-2464,HEMLOCK RD @ LANSDOWNE RD,369848.52346,5034511.57170,-75.66841985380,45.44750751690,2017-03-08,7:32:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2465,SNAKE ISLAND RD btwn MCGUIRE RD & BLANCHFIELD RD,376773.04221,5005482.38348,-75.58412530310,45.18563667070,2017-03-08,7:38:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
17-2466,INNES RD btwn ANDERSON RD & INNES RD,376457.66418,5031939.89166,-75.58431330370,45.42372279990,2017-03-08,7:39:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-2467,CAMBRIAN RD btwn TWIN ELM RD & MOODIE DR,360949.75530,5010705.04855,-75.78487390650,45.23406839180,2017-03-08,7:39:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,01 - Approaching,0
17-2468,DELAMERE DR @ WEST RIDGE DR,348643.17725,5013722.73470,-75.94133644720,45.26209657990,2017-03-08,7:43:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-2469,MAIN ST @ RIVERDALE AVE,369432.74444,5029531.82510,-75.67438804030,45.40274023510,2017-03-08,7:46:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2470,MERIVALE RD @ WEST HUNT CLUB RD,365614.36744,5021943.16710,-75.72409311540,45.33480102310,2017-03-08,7:48:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-2471,HEMLOCK RD @ LANSDOWNE RD,369851.02774,5034509.69553,-75.66838809160,45.44749040260,2017-03-08,7:55:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2472,BYRON AVE @ ISLAND PARK DR,364255.18050,5028601.51329,-75.74063174510,45.39482836000,2017-03-08,8:01:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-2473,MUNSTER RD btwn DOGWOOD DR & COPELAND RD,349560.47630,5002083.93648,-75.93069429010,45.15730768200,2017-03-08,8:00:00 AM,03 - Snow,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
17-2474,VANGUARD DR @ VANTAGE DR,383940.38324,5035826.27953,-75.48808377510,45.45788261160,2017-03-08,8:11:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2475,MCARTHUR AVE @ VANIER PKWY,370218.37055,5032689.91700,-75.66393435120,45.43108253110,2017-03-08,8:13:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-2476,PRINCE OF WALES DR btwn RIDEAU GLEN DR & FALLOWFIELD RD,367440.17823,5018965.13241,-75.70117721120,45.30784452380,2017-03-08,8:40:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
17-2477,SPRATT RD btwn SHORELINE DR & CANYON WALK DR,368638.31563,5016086.19302,-75.68627000260,45.28183237810,2017-03-08,9:03:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2478,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,362062.02105,5023467.51199,-75.76923586530,45.34881589230,2017-03-08,9:04:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2479,CHARLEMAGNE BLVD btwn ORCHARDVIEW AVE & BOTTRIELL WAY,384458.26172,5037202.44162,-75.48124004610,45.47020518540,2017-03-08,9:06:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2480,CUMMINGS AVE btwn WELDON DR & OGILVIE RD,372739.69010,5032185.97032,-75.63178433600,45.42630787330,2017-03-08,9:19:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2481,CENTRAL PARK DR N @ MERIVALE RD,364953.90724,5025872.25001,-75.73204089520,45.37021128850,2017-03-08,9:22:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-2482,BANK ST @ FIRST AVE,368274.04465,5029705.57419,-75.68916528210,45.40440959540,2017-03-08,9:51:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-2483,BEAUSEJOUR DR N @ ORLEANS BLVD,381056.75414,5035896.25420,-75.52493852410,45.45883285540,2017-03-08,10:29:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,01 - Approaching,0
17-2484,CUMMINGS AVE @ OGILVIE RD,372749.72354,5032170.58570,-75.63165825430,45.42616847550,2017-03-08,10:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
17-2485,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379861.07695,5036471.58090,-75.54013710410,45.46413867920,2017-03-08,10:59:00 AM,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,03 - P.D. only,02 - Angle,0
17-2486,WOODROFFE AVE @ GEORGINA DR/LENESTER AVE,361910.02105,5025371.18810,-75.77095555670,45.36595743280,2017-03-08,11:01:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2487,ELGIN ST btwn WAVERLEY ST & FRANK ST,368330.23110,5030931.60909,-75.68828960710,45.41543595980,2017-03-08,12:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-2488,AIRPORT PKWY btwn AIRPORT PKWY/WALKLEY RD SOUTHBOUND ON RAMP,370185.03839,5025343.30666,-75.66533413120,45.36498350150,2017-03-08,12:23:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2489,ERIC CZAPNIK WAY btwn Continuation of ERIC CZAPNIK WAY & ST. JOSEPH ST,382999.65236,5038788.02901,-75.49963908750,45.48463570920,2017-03-08,10:00:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-2490,BLAIR RD @ MONTREAL RD,374020.05465,5034440.25370,-75.61510725150,45.44646516760,2017-03-08,1:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-2491,JEANNE D'ARC BLVD  S btwn SAPINIER ST & INNES RD,382630.06129,5035592.30286,-75.50487246970,45.45592467670,2017-03-08,2:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2492,DALY AVE @ NICHOLAS ST,368227.70085,5032046.57375,-75.68945593980,45.42547733360,2017-03-08,2:17:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2493,ORLEANS BLVD btwn BOYER RD & BEAUSEJOUR DR,381103.34622,5035721.48847,-75.52436997780,45.45725536760,2017-03-08,7:45:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-2494,NORICE ST @ PERRY ST,364560.19510,5023221.53060,-75.73738727160,45.34639416790,2017-03-08,2:38:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
17-2495,ALTA VISTA DR @ SMYTH RD,370431.71256,5029082.22640,-75.66168851730,45.39860196900,2017-03-08,2:43:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
17-2496,BANK ST btwn CAHILL DR & TURN LANE (1),371414.27067,5024208.44983,-75.64979716760,45.35465670030,2017-03-08,3:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-2497,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,362062.02105,5023465.50530,-75.76923609760,45.34879783620,2017-03-08,5:27:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
17-2498,BLAIR RD @ REGIONAL RD 174 S/OR174 IC112 RAMP15,374906.51171,5032661.04682,-75.60402978970,45.43036853020,2017-03-08,3:18:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2499,CARLING AVE @ CROYDON AVE,360659.68394,5025043.18640,-75.78695270060,45.36310684890,2017-03-08,3:28:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-2500,DES PERES BLANCS AVE btwn JOLLIET AVE & LAVERGNE ST,370268.96318,5033886.17574,-75.66312873830,45.44184122340,2017-03-08,3:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
17-2501,STONEHAVEN DR @ HARNESS LANE/BLUEMEADOW WAY,354573.43414,5016744.97880,-75.86547261300,45.28889685020,2017-03-08,3:41:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,04 - Sideswipe,0
17-2502,GEORGE ST btwn 26 W OF BYWARD MARKET/FREIMAN MALL & BY WARD MARKET SQ,368010.42144,5032204.46254,-75.69221201860,45.42691763040,2017-03-08,11:44:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-2503,BANK ST btwn ARENA PL & WHITE ALDER AVE,375536.85666,5021212.53578,-75.59761501110,45.32729700210,2017-03-08,4:03:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2504,MONTREAL RD @ PALACE ST,369956.71894,5032999.25450,-75.66723704430,45.43389024940,2017-03-08,5:17:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
17-2505,STEWART ST @ WALLER ST,368372.62934,5032041.08551,-75.68760479180,45.42541479510,2017-03-08,5:21:00 PM,01 - Clear,05 - Dusk,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,05 - Turning movement,0
17-2506,CHESTERTON DR @ MEADOWLANDS DR,365103.37584,5024010.84559,-75.73035999800,45.35344982380,2017-03-08,5:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2507,CARP RD @ STITTSVILLE MAIN ST,349525.12055,5014331.54109,-75.93004418330,45.26751931910,2017-03-08,5:58:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2508,VANIER PKWY NB btwn RIVERSIDE DR & HWY417 IC117 RAMP26,370805.05508,5031326.07866,-75.65661992320,45.41875616550,2017-03-08,6:37:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2509,DONALD ST @ VANIER PKWY,370312.04755,5032271.92319,-75.66279286630,45.42731282750,2017-03-08,6:54:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-2510,RIVERSIDE DR @ BROOKFIELD RD/HOG'S BACK RD,368168.71434,5026221.18371,-75.69095807790,45.37306759620,2017-03-08,7:01:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2511,BOOTH ST @ WELLINGTON ST S,366402.70271,5030675.57137,-75.71294680060,45.41330455470,2017-03-08,7:05:00 PM,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2512,SEYTON DR btwn LOVELL LANE & TYRRELL PL,357121.25058,5019770.26495,-75.83267511270,45.31593373130,2017-03-08,7:22:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2513,INNES RD @ JEANNE D'ARC BLVD/MER BLEUE RD,382639.42584,5035567.55370,-75.50475667160,45.45570096140,2017-03-08,7:45:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2514,HAZELDEAN RD @ HAZELDEAN RD 2,351545.54984,5016628.81358,-75.90408181470,45.28805948100,2017-03-08,8:33:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
17-2515,CLOVER ST btwn HERON RD & GREGG ST,369309.11187,5026598.65166,-75.67635057250,45.37635988870,2017-03-08,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-2516,RIVERSIDE DR btwn OLD RIVERSIDE DR & RIVERGATE WAY,368038.14532,5023821.84303,-75.69293193950,45.35149070310,2017-03-09,3:00:00 AM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
17-2517,COLONIAL RD btwn DUNNING RD & DESSAINT ST,394700.27360,5033987.49253,-75.35086630650,45.44003805560,2017-03-09,6:23:00 AM,05 - Drifting Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
17-2518,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367459.04475,5021892.17220,-75.70056631790,45.33417988060,2017-03-09,7:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-2519,INNES RD @ ORCHARDVIEW AVE/ESPRIT DR,384845.09905,5036559.22171,-75.47639828190,45.46437387690,2017-03-09,8:18:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2520,CASA GRANDE CIR btwn CASA GRANDE CIR & CASA GRANDE CIR,384382.08630,5034279.79180,-75.48268709500,45.44391855060,2017-03-09,9:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-2521,ENTERPRISE AVE btwn TRADE ST & MERIVALE RD,365730.43353,5021361.84831,-75.72268396950,45.32956032260,2017-03-09,9:23:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-2522,MONTREAL RD @ CARSON'S RD/CODD'S RD,372771.72174,5034397.91190,-75.63106963000,45.44620670540,2017-03-08,4:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
17-2523,ST. JEAN ST @ ST. JOSEPH BLVD,380970.07175,5037200.92250,-75.52584456080,45.47058065730,2017-03-09,10:13:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-2524,O'CONNOR ST @ QUEEN ST,367499.37234,5031586.91699,-75.69882085230,45.42140715500,2017-03-09,10:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
17-2525,VANIER PKWY SB btwn MONTREAL RD & MCARTHUR AVE,370200.31035,5032732.72637,-75.66415945520,45.43146940150,2017-03-09,10:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-2526,PARKDALE AVE btwn BULLMAN ST & OXFORD ST,365059.14265,5029475.66143,-75.73025758190,45.40262502980,2017-03-09,10:48:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2527,HAZELDEAN RD @ HUNTMAR DR/IBER RD,350942.26345,5016078.76330,-75.91182332740,45.28314983040,2017-03-08,4:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2528,CARLING AVE @ ISLAND PARK DR,365349.03395,5027996.87390,-75.72673639040,45.38929421350,2017-03-09,11:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
17-2529,BASELINE RD @ FISHER AVE,366167.69694,5026027.86380,-75.71652707290,45.37150623620,2017-03-09,11:52:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-2530,ALBERT ST btwn CITY CENTRE AVE & PRESTON ST,366132.93780,5030447.17970,-75.71642148640,45.41127324340,2017-03-09,12:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-2531,BRIAN COBURN BLVD @ ESPRIT DR,385141.91475,5035343.55200,-75.47280190610,45.45340236010,2017-03-07,6:15:00 PM,02 - Rain,05 - Dusk,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2532,FISHER AVE @ NORMANDY CRES S,366868.37355,5024341.18870,-75.70779434190,45.35626818270,2017-03-09,12:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,05 - Turning movement,0
17-2533,PANMURE RD @ UPPER DWYER HILL RD,329349.08805,5019816.87420,-76.18688107650,45.31787344440,2017-03-09,12:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
17-2534,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367459.04475,5021891.50330,-75.70056640260,45.33417386200,2017-03-09,12:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
17-2535,LADOUCEUR ST btwn PINHEY ST & MERTON ST,365404.13938,5029751.73974,-75.72581711230,45.40507933520,2017-02-16,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-2536,MEADOWLANDS DR btwn PERRY ST & PETER ST,364444.46493,5023496.25891,-75.73883086670,45.34887599110,2017-03-09,1:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,01 - Approaching,0
17-2537,LETT ST btwn Continuation of LETT ST & END,366403.63942,5031070.08074,-75.71288552010,45.41685415610,2017-03-09,1:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
17-2538,BARRETTE ST @ ST. CHARLES ST,369470.38005,5033731.94409,-75.67335599140,45.44052784080,2017-03-09,1:49:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
17-2539,FALLOWFIELD RD @ GREENBANK RD,363080.34125,5016732.45530,-75.75703384780,45.28813021540,2017-03-09,11:35:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-2540,ST. JOSEPH BLVD btwn ST. JEAN ST & BELCOURT BLVD,381067.15800,5037261.97062,-75.52459361040,45.47111932250,2017-03-09,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2541,BRONSON AVE btwn RENFREW AVE & POWELL AVE,367368.00326,5029525.94917,-75.70076095060,45.40287495280,2017-03-09,2:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-2542,GLOUCESTER ST btwn BANK ST & O'CONNOR ST,367569.27793,5031225.74276,-75.69797369200,45.41815115680,2017-03-09,2:18:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-2543,BANTREE ST @ INNES RD,373706.72654,5030407.89319,-75.61967648130,45.41021502750,2017-03-09,2:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
17-2544,RIVERSIDE DR NB btwn SAN REMO PRIV & INDUSTRIAL AVE,370638.23031,5030496.90123,-75.65886206920,45.41131127790,2017-03-09,2:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-2545,BASELINE RD @ LOBLAWS SC,364742.65110,5025129.49660,-75.73482778250,45.36354621170,2017-03-09,2:51:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,02 - Non-fatal injury,05 - Turning movement,0
17-2546,O'CONNOR ST @ SOMERSET ST,367855.37565,5031012.57390,-75.69434575450,45.41620740710,2017-03-09,3:18:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
17-2547,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365975.74094,5030796.72791,-75.71838623200,45.41443214430,2017-03-09,3:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2548,BANK ST btwn ALTA VISTA DR & ERIE AVE,370170.50655,5026383.87413,-75.66538191900,45.37434755480,2017-03-09,3:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-2549,BANK ST @ JOHNSTON RD,370853.23144,5024839.15267,-75.65687269310,45.36038463990,2017-03-09,4:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2550,MITCH OWENS RD btwn RIVER RD & SPRATT RD,369564.63931,5010808.01546,-75.67515156340,45.23425522320,2017-03-09,4:21:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
17-2551,BELFAST RD @ OC TRANSPO GARAGE ENT N/530 E OF TRAINYARDS DR,372349.83830,5030664.10590,-75.63697440830,45.41265259560,2017-03-09,5:08:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
17-2552,EGRET WAY @ GREENBANK RD,364969.07700,5012404.25810,-75.73348249060,45.24902596500,2017-03-09,5:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
17-2553,BAXTER RD @ IRIS ST,361058.68814,5023611.17820,-75.78202279610,45.35018979630,2017-03-09,5:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
17-2554,CARLING AVE @ RICHMOND RD,360244.67566,5024782.18120,-75.79227914340,45.36079128060,2017-03-09,5:46:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2555,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R,373365.14812,5029424.39897,-75.62417659300,45.40139955560,2017-03-09,6:42:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-2556,HUNTER'S GLEN CRES btwn STREAMWOOD LANE & LORRY GREENBERG DR,372604.83257,5024957.61162,-75.63450090220,45.36128326970,2017-03-09,6:58:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,06 - SMV unattended vehicle,0
